"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.154716088557067,-0.0545767454640611,0.112,0.139,1,"Zcchc14"
0.154876753894806,0.208548880053325,0.342,0.313,1,"Cflar"
0.155312188671735,0.132328744636277,0.86,0.834,1,"Scaf8"
0.155442007336955,-0.152606934767395,0.125,0.151,1,"Sfxn5"
0.155803194156106,0.329127547009991,0.357,0.35,1,"Ptp4a2"
0.155924260157041,-0.0490340294857949,0.132,0.162,1,"Socs6"
0.156004546307404,-0.117882186888049,0.24,0.282,1,"Slc9a7"
0.156313378479094,0.120509443360588,0.384,0.44,1,"Slc38a2"
0.156971829372388,-0.0480925597136745,0.902,0.918,1,"Arih1"
0.157305628823835,-0.19313864787957,0.103,0.127,1,"Brms1l"
0.157362323704627,-0.0462117918345812,0.497,0.54,1,"Akap11"
0.157534068804153,-0.0754659904482756,0.306,0.35,1,"Arhgef11"
0.157577090576346,0.0734806853344359,0.284,0.34,1,"Arpc2"
0.157674263976304,0.23500924317434,0.69,0.683,1,"Ap2b1"
0.157712298572523,0.0179053669782614,0.976,0.949,1,"Mir99ahg"
0.157916744552468,0.148501762112206,0.966,0.947,1,"Mbnl2"
0.158366865827307,-0.0282091945633904,0.299,0.344,1,"Atp6v1b2"
0.158572784921249,-0.302973962652929,0.085,0.107,1,"Usp36"
0.158595871240942,0.0370220693872327,0.14,0.172,1,"Terf1"
0.158622999301628,0.0459554956051211,0.122,0.151,1,"Snx1"
0.158647415678162,-0.117844592718827,0.102,0.126,1,"Gtf2e2"
0.158678917433214,-0.0557555645054522,0.108,0.134,1,"Rbbp7"
0.158747951729184,0.175185455626127,0.105,0.132,1,"Got1"
0.158889793743416,0.08849501968356,0.866,0.826,1,"Prpf4b"
0.159075191684154,0.0446072388049514,0.261,0.305,1,"Foxo3"
0.16007471275006,-0.0608260220414398,0.13,0.158,1,"Rbm41"
0.16057109853851,0.0606858969512571,0.97,0.967,1,"Ssh2"
0.160619777481434,-0.0945748133959803,0.179,0.214,1,"Cyth1"
0.160891519436064,0.273731635537872,0.134,0.111,1,"Fmnl1"
0.160969509077881,-0.0238980674259568,0.536,0.587,1,"Vezt"
0.16138263626805,-0.104289968229192,0.117,0.144,1,"2700049A03Rik"
0.161695825058641,-0.070236362953382,0.208,0.247,1,"Foxj3"
0.161738296184592,-0.0968485649161013,0.926,0.905,1,"Phf21a"
0.162403734260747,-0.162037781174719,0.096,0.119,1,"Hdac7"
0.162496558712289,-0.0662857689645566,0.09,0.113,1,"Kctd3"
0.162795185548029,-0.147924237988914,0.124,0.15,1,"Msl1"
0.162841975342413,0.0797553671663334,0.103,0.13,1,"Ap1ar"
0.163117802396902,0.105723837089851,0.098,0.124,1,"Ankrd26"
0.163275352346009,0.0178999158624324,0.095,0.12,1,"Nagk"
0.163344934241405,-0.181785809478378,0.242,0.276,1,"Cwf19l2"
0.163360725382395,0.208587705143123,0.775,0.763,1,"Sh3kbp1"
0.163740387565288,0.0479529530012354,0.384,0.444,1,"Naa15"
0.163837855726895,0.311837439268567,0.365,0.348,1,"8030442B05Rik"
0.163933204528337,-0.301974520256955,0.118,0.143,1,"Prag1"
0.164225559778018,0.0469612809980011,0.289,0.341,1,"Bmpr1a"
0.164434230735964,-0.0945748133959805,0.1,0.125,1,"Atp5l"
0.165194316323573,0.195627413764694,0.831,0.823,1,"Pum2"
0.165211751252087,-0.134460037405324,0.579,0.633,1,"Supt3"
0.165341242537178,-0.15252216260526,0.105,0.129,1,"Sec11c"
0.16540197882257,0.268845410409846,0.569,0.566,1,"Cdk19"
0.165863289350997,0.369858506120439,0.203,0.182,1,"Slx4ip"
0.165910625888458,-0.0337715343337802,0.225,0.266,1,"Ubxn4"
0.166879926095827,0.361209028226173,0.367,0.36,1,"Nfkb1"
0.167109142074632,-0.0770873866671392,0.531,0.553,1,"Carmil1"
0.16716672704116,-0.114847208422241,0.093,0.117,1,"Hadhb"
0.167189690709813,0.132465333573782,0.954,0.93,1,"Lrba"
0.167291398217089,-0.0298087545155934,0.563,0.632,1,"Ap3b1"
0.167479820778052,-0.0403544223980936,0.093,0.117,1,"Znfx1"
0.167775547502571,-0.00659564823644154,0.196,0.233,1,"Rabl6"
0.167859131566653,0.00530554897293734,0.21,0.248,1,"Tent4b"
0.168028229723832,-0.0871844823533006,0.716,0.729,1,"Ube2b"
0.168046594752705,-0.052346578006683,0.088,0.111,1,"Cs"
0.168086090524859,-0.145114365428357,0.721,0.712,1,"Mtus2"
0.168178029532115,0.320462685882864,0.105,0.085,1,"Pnp"
0.168178644039671,-0.211614234586199,0.113,0.139,1,"Cpped1"
0.168657419135261,-0.0531548860159994,0.096,0.121,1,"Dhx32"
0.168810289635735,0.121705387678364,0.863,0.85,1,"Mtdh"
0.168831790203818,-0.0075309096404941,0.296,0.347,1,"Xiap"
0.169572942898789,-0.0307597157985366,0.083,0.106,1,"Ganab"
0.169643749437476,0.442677026182258,0.286,0.267,1,"Phactr2"
0.169935859620208,0.666486456387689,0.13,0.112,1,"Bnip3l"
0.169947243399662,0.124197292261771,0.648,0.62,1,"Cdc37l1"
0.170055519247219,-0.106928240907538,0.269,0.307,1,"Cds1"
0.17010474460679,0.301353862935159,0.115,0.094,1,"Slc46a3"
0.17026539169771,-0.407906884594958,0.081,0.101,1,"Sft2d2"
0.170366341742238,0.118024870922061,0.156,0.191,1,"Immt"
0.170384987219471,-0.106481580080154,0.562,0.593,1,"Dlc1"
0.17105224278353,0.357564312674961,0.242,0.221,1,"Suclg2"
0.171145561710644,-0.0191453493254394,0.601,0.65,1,"Fxr1"
0.171336205135614,0.539297287806123,0.228,0.213,1,"Mfhas1"
0.17170378763992,0.0283692342120321,0.939,0.943,1,"Fry"
0.171825544323156,-0.0417229311302449,0.113,0.14,1,"Cyb5b"
0.171945055658574,-0.0566782056374517,0.105,0.13,1,"Rps7"
0.172057650447678,-0.0819379877180546,0.142,0.171,1,"Aqr"
0.172085136132764,0.0950864061075944,0.115,0.143,1,"Selenot"
0.172107752866584,-0.00339199959691583,0.922,0.948,1,"Ecpas"
0.172131403526809,-0.0868495202867531,0.741,0.751,1,"N4bp2l2"
0.172167020785537,-0.0621533357036026,0.291,0.333,1,"Thoc1"
0.172251871185328,0.0213912046523448,0.11,0.136,1,"Las1l"
0.172415963455636,-0.0332852837017572,0.905,0.91,1,"Ttc14"
0.172458951304222,0.233074485450033,0.695,0.722,1,"Hnrnph1"
0.172794700199741,0.189218152604611,0.352,0.331,1,"Arhgap22"
0.172888344130588,0.150757590704355,0.773,0.76,1,"Ewsr1"
0.173223136481342,0.409656415212319,0.249,0.232,1,"Pacsin2"
0.174430082191385,-0.14564899799025,0.105,0.128,1,"5530601H04Rik"
0.174808449997113,0.113329368355609,0.67,0.654,1,"Pag1"
0.174895425179896,0.0611363288266313,0.208,0.249,1,"Usp40"
0.175075550367697,0.0485909167898928,0.149,0.182,1,"Rbm27"
0.175249832723905,0.254320329091651,0.129,0.107,1,"Coro7"
0.175290815598401,0.121417576260244,0.946,0.938,1,"Nipbl"
0.175515077170005,0.112512173006306,0.87,0.843,1,"Chd6"
0.175725331939885,0.661756105637157,0.108,0.09,1,"Fam114a2"
0.176282371790305,0.0633775463802562,0.113,0.141,1,"Zfat"
0.176423859500188,-0.202103277700425,0.08,0.1,1,"Zfp869"
0.176664777280825,-0.204199304570478,0.098,0.121,1,"B3galnt2"
0.177027248083307,-0.15502733030611,0.154,0.182,1,"Map3k1"
0.177041480424499,-0.0567255522431725,0.503,0.555,1,"Ccdc50"
0.177268246846348,0.0357707884301164,0.135,0.164,1,"Xpot"
0.177432291882156,0.0025238747091012,0.13,0.16,1,"Sec22a"
0.17759102721012,0.094063281677722,0.898,0.835,1,"Fars2"
0.177601069771457,-0.00315178563238572,0.135,0.165,1,"Zfp729a"
0.177641995902798,-0.257024694276146,0.782,0.76,1,"Fam189a1"
0.177648517344511,0.285905463846495,0.159,0.136,1,"Bach1"
0.17779209366207,-0.174072733710349,0.719,0.708,1,"Vsnl1"
0.178020816348473,-0.303161435207398,0.081,0.102,1,"Ptgr2"
0.178622178538846,0.165008167248885,0.132,0.163,1,"Dipk1a"
0.178767711613185,-0.0449169270886689,0.196,0.23,1,"Nfyc"
0.178774945997787,-0.0255331689663287,0.093,0.117,1,"Rcan1"
0.179181230061806,0.148614781040942,0.218,0.258,1,"Wwp1"
0.179479558642617,0.397424667697748,0.137,0.117,1,"Mapre1"
0.179573212798822,-0.0317479759405412,0.142,0.172,1,"Rbl2"
0.179636615046744,-0.00968591580946754,0.12,0.147,1,"Stard7"
0.180014560105579,-0.121860639317119,0.262,0.296,1,"Hltf"
0.18026148865205,0.0327295108790981,0.12,0.147,1,"Osbp"
0.180385298101462,-0.2215800901313,0.12,0.145,1,"St5"
0.180501361669658,0.48653536182957,0.132,0.112,1,"Eed"
0.180514034723455,0.187345309327197,0.315,0.291,1,"Rffl"
0.18053618209815,-0.0533941774418102,0.706,0.755,1,"Cul1"
0.180764708514581,-0.297567944519805,0.77,0.745,1,"Sorcs1"
0.180810157291053,0.0280258877049004,0.23,0.272,1,"Gm49797"
0.180838689387999,-0.0487711237828554,0.113,0.139,1,"Pstk"
0.181412284371651,0.052138833094072,0.506,0.572,1,"Slc25a3"
0.182319436632899,0.109495098003215,0.717,0.668,1,"Ppp2r3a"
0.182358799262531,0.172809976558698,0.953,0.949,1,"Smyd3"
0.182746172107294,-0.0945748133959802,0.252,0.29,1,"Gm40841"
0.182969547588492,0.0277991855006958,0.135,0.164,1,"Ipo9"
0.182982904485881,-0.0600219939743988,0.885,0.882,1,"Nsf"
0.183335279816512,-0.0337951833275584,0.237,0.276,1,"Smarcc1"
0.183935085754946,0.371088758952832,0.129,0.108,1,"Rab27a"
0.183963840478878,0.359335577527154,0.118,0.098,1,"Plekha2"
0.184623414244519,-0.0688117173308984,0.09,0.112,1,"Marc2"
0.18535452097297,-0.186317382023555,0.095,0.117,1,"Zfp706"
0.185631776904298,-0.0763157304330413,0.914,0.909,1,"Calm2"
0.185747564506357,-0.0184437441800094,0.166,0.197,1,"Tmx3"
0.18619331734748,-0.0706841931879589,0.2,0.234,1,"Pdzd8"
0.186309525153381,-0.0118570148510945,0.215,0.255,1,"Ppp4r1"
0.18667448478548,-0.0704791377785172,0.553,0.593,1,"Mprip"
0.186726684594465,-0.208907488874975,0.088,0.109,1,"Calu"
0.186862581043403,-0.126478460815626,0.851,0.848,1,"Cpeb4"
0.187005386125575,0.0635730202699787,0.129,0.158,1,"Rpl37"
0.187062843798158,0.50184680270024,0.127,0.108,1,"Ints9"
0.187541763467031,-0.134714204249194,0.782,0.771,1,"Jazf1"
0.187594835092219,-0.00922075538599876,0.401,0.454,1,"Sfswap"
0.187714665443013,-0.0168724564027363,0.183,0.217,1,"Timp2"
0.18836402803723,0.3439563885498,0.166,0.145,1,"Maml1"
0.189059954966598,-0.1745741354612,0.105,0.128,1,"Cfl2"
0.189077098954406,-0.088315822924298,0.174,0.206,1,"Nhlrc2"
0.189799123990911,0.00496086015493408,0.347,0.397,1,"Lonp2"
0.19001428821051,0.0880097600177974,0.733,0.7,1,"Mbtd1"
0.190175528206366,-0.0141561309406824,0.179,0.21,1,"Caap1"
0.190309151172739,0.0474441914764476,0.193,0.228,1,"Sergef"
0.190725336836904,0.29278194510675,0.306,0.293,1,"Comt"
0.190845826864179,-0.0354617197277558,0.11,0.134,1,"4933434E20Rik"
0.191530877651549,0.0745362557026618,0.281,0.33,1,"Rps6kc1"
0.191577014862393,-0.134609475198233,0.184,0.215,1,"Zfp871"
0.191742788700226,0.59226730134439,0.174,0.156,1,"Hacd2"
0.191940134891727,0.0706147205305703,0.99,0.977,1,"Nav2"
0.19230800121717,0.439340081734784,0.115,0.097,1,"Gm43713"
0.192330384644472,-0.286867627866747,0.775,0.747,1,"Cdh12"
0.192699839137907,-0.102866187027371,0.272,0.31,1,"Vps8"
0.192805943087076,0.222258414368618,0.672,0.687,1,"Uvrag"
0.19299510300464,0.0309560686878785,0.149,0.182,1,"Grina"
0.192998836055546,-0.0195703851941633,0.895,0.892,1,"Cox16"
0.193102795895661,-0.033174268731837,0.102,0.126,1,"Cdk11b"
0.193263730070221,0.232286874496497,0.731,0.704,1,"Nsmce2"
0.193941979262716,-0.0298691240081648,0.096,0.12,1,"Lmln"
0.194292093287617,0.0166150456208578,0.13,0.158,1,"Rps27a"
0.194303805578988,-0.0395334498380182,0.14,0.169,1,"Ythdf2"
0.194493230583368,-0.0595612237931888,0.555,0.615,1,"Crebrf"
0.194568186742433,-0.0212903873607485,0.777,0.781,1,"Stk39"
0.195685909460706,0.302277213486078,0.416,0.416,1,"Retreg1"
0.195797341793616,-0.0806769396870784,0.819,0.811,1,"C130071C03Rik"
0.195824422447644,-0.00621893897513326,0.102,0.125,1,"Actn4"
0.1959342849507,-0.0271879736661058,0.193,0.226,1,"Pcmtd2"
0.196562173685876,0.0608797052379988,0.127,0.154,1,"Hlf"
0.19659624149082,-0.221431092946407,0.118,0.141,1,"Setd7"
0.197165190209123,0.0396649770327664,0.191,0.227,1,"Zc3h6"
0.197504087594195,-0.112646386317998,0.093,0.115,1,"Gm16759"
0.19794482154145,-0.24415116944649,0.112,0.135,1,"Fbxo33"
0.198137273834562,-0.0111777202175649,0.575,0.625,1,"Adgrl2"
0.19880825206254,0.0018296705570823,0.465,0.519,1,"Pnpla8"
0.198997817891839,0.246726649235077,0.381,0.366,1,"Dock11"
0.199011977814351,0.112191372791068,0.225,0.27,1,"Phf12"
0.199102736488004,0.0980702645464155,0.169,0.203,1,"Elavl1"
0.199253651640509,0.0525942739786266,0.53,0.579,1,"Cwc27"
0.199486156362175,0.0678998835611251,0.127,0.155,1,"Eif4a1"
0.199735454852164,-0.205133188543678,0.108,0.131,1,"Mad1l1"
0.200059125510379,-0.102148033100781,0.112,0.136,1,"Ikzf2"
0.200162834717962,-0.282778548556601,0.108,0.13,1,"Pot1a"
0.200275019447248,-0.0205742319522031,0.096,0.119,1,"Usp10"
0.200387961877521,-0.0878174472206716,0.215,0.248,1,"Smad4"
0.200798135224531,0.08419067554021,0.108,0.134,1,"Arhgef18"
0.201328679124286,0.0337492835795596,0.081,0.102,1,"Farp2"
0.201534399785274,-0.185483309594191,0.113,0.136,1,"Npm1"
0.201566721075501,-0.0339680486918281,0.127,0.153,1,"2610008E11Rik"
0.20157297937712,-0.188757252452688,0.1,0.122,1,"Rpl9"
0.201671425855258,0.0482599647754745,0.098,0.122,1,"Retreg3"
0.202086083024496,0.046160388371334,0.32,0.374,1,"Arid4a"
0.202342351045924,-0.0727704430776317,0.095,0.117,1,"Tbc1d24"
0.202379877342605,-0.114014694219667,0.205,0.232,1,"Elavl4"
0.202615050856468,-0.101935518347234,0.382,0.416,1,"Smim14"
0.202676341253803,0.122133969436885,0.944,0.927,1,"Crebbp"
0.20344521866565,-0.0832751400147236,0.939,0.927,1,"Plxna4"
0.203578137311042,-0.0599610583146433,0.756,0.768,1,"Dennd1b"
0.203622675952901,-0.140744994828906,0.117,0.14,1,"Mios"
0.204195632835952,0.124738215008496,0.168,0.201,1,"Saraf"
0.204223676952751,-0.0912467956782257,0.176,0.204,1,"Ddx42"
0.204497647294592,-0.0310436196048349,0.267,0.308,1,"Hnrnpa3"
0.204520292576777,0.10228251583333,0.088,0.11,1,"Pex1"
0.204549090462109,0.0737746773067138,0.191,0.227,1,"Ap3s1"
0.204827900266642,0.0970297343600267,0.516,0.585,1,"Wapl"
0.205055681686905,-0.121259921539213,0.799,0.801,1,"Iqsec1"
0.205420571632808,-0.243584762529047,0.149,0.174,1,"B3gnt2"
0.20558837181735,-0.0858470490834483,0.788,0.79,1,"Akap9"
0.205984667326854,-0.0623944076468304,0.11,0.134,1,"Spg11"
0.206148489028579,0.020902404023956,0.08,0.1,1,"Mllt11"
0.20635531651977,-0.033174268731837,0.162,0.192,1,"Qser1"
0.206471919899405,0.0782617834662354,0.137,0.165,1,"Parn"
0.206711021171594,-0.0187507283925344,0.535,0.59,1,"Akap8l"
0.206950889614127,0.0786828853492278,0.728,0.678,1,"Tom1l2"
0.207296271542419,-0.0614079494607807,0.081,0.102,1,"Gcnt2"
0.207517965420826,-0.0743159744121802,0.193,0.226,1,"Jak2"
0.207892592651826,0.415286232084457,0.12,0.102,1,"Terf2"
0.208136342903267,0.0433530948373471,0.139,0.166,1,"Baz2a"
0.208415833099237,0.0748103582773061,0.269,0.311,1,"Rasa2"
0.208471649235661,0.113308730565436,0.81,0.761,1,"Pid1"
0.208556828004661,0.0358951184994285,0.112,0.136,1,"Hspa9"
0.208570289135926,0.0147119445464376,0.21,0.246,1,"Smarca5"
0.208596991471379,-0.0706489741504999,0.125,0.15,1,"Rbmx"
0.208885370848756,0.0329752363245308,0.149,0.179,1,"Samd8"
0.209407660857598,0.176226475481504,0.117,0.143,1,"Usp38"
0.209442781081069,-0.164584534643723,0.156,0.182,1,"Zfyve1"
0.209981154959735,-0.0892056406901371,0.76,0.746,1,"Dock9"
0.210409337651522,0.00232617015787548,0.679,0.626,1,"Mical2"
0.211072211683826,0.0132953434204586,0.349,0.392,1,"Rlf"
0.211187271863501,0.450629978087442,0.132,0.114,1,"Ifnar1"
0.211338527844722,-0.086491801168437,0.995,0.995,1,"Tanc2"
0.211420377150582,0.047634809834509,0.178,0.209,1,"Atr"
0.211601915271751,0.109971078523802,0.934,0.909,1,"Fto"
0.211781463305689,-0.075549987714224,0.176,0.206,1,"Khdc4"
0.211800874938684,-0.0402846578950269,0.147,0.175,1,"Cdc123"
0.211967710564505,0.070391812899465,0.188,0.224,1,"Trp53bp1"
0.212096668252293,0.0248403535487906,0.335,0.376,1,"Ncoa6"
0.212286638045763,0.520507675701511,0.105,0.088,1,"Sec24d"
0.212320902576204,0.100681478002954,0.108,0.133,1,"Rpl24"
0.212556136094603,-0.216393557689743,0.127,0.149,1,"Olfml3"
0.212891604552914,0.0389267797964585,0.149,0.181,1,"Sipa1l3"
0.213034458225946,-0.0598093952353036,0.168,0.197,1,"Morc2a"
0.213159100853704,0.049256453128385,0.853,0.822,1,"Usp24"
0.213406345770935,-0.0456652129150339,0.125,0.15,1,"Dgcr2"
0.213763581856743,-0.191037652897271,0.098,0.119,1,"Spg7"
0.213766917730255,-0.0167976344745699,0.887,0.896,1,"Vps13a"
0.213904664612251,-0.105092685309979,0.166,0.193,1,"Smarcc2"
0.214104883888264,0.342930026008794,0.115,0.097,1,"Tspan9"
0.214137976481147,-0.168575394839757,0.146,0.172,1,"Ddx24"
0.214842523933164,-0.0385407784816523,0.09,0.111,1,"Nfu1"
0.215176388222598,0.0716174691700022,0.147,0.177,1,"Rnf11"
0.215257059764329,0.0510536380449282,0.203,0.24,1,"Rai1"
0.215535691532015,-0.12976424185828,0.135,0.161,1,"2010315B03Rik"
0.215571969115715,0.183010175907121,0.773,0.721,1,"Hs2st1"
0.21567193565161,0.000882345851924038,0.124,0.148,1,"Slc3a2"
0.216029511631638,0.0447868406481224,0.349,0.397,1,"Zzz3"
0.216781306306642,0.275515279828889,0.203,0.181,1,"Rel"
0.216783108093942,-0.155729780406052,0.753,0.733,1,"Sobp"
0.216836074133154,-0.0456652129150339,0.142,0.169,1,"Agpat3"
0.216869151023355,-0.0163961373990198,0.277,0.318,1,"Dennd5a"
0.216913557534754,0.168459592437814,0.729,0.753,1,"Lrch1"
0.217083204794345,-0.14722288405116,0.719,0.663,1,"Sox5"
0.21730502480554,-0.0905165968216269,0.868,0.852,1,"Wdr7"
0.218410063288142,0.110650324795598,0.144,0.173,1,"Ybx1"
0.218492750368086,0.190376633695412,0.323,0.299,1,"Sall1"
0.218690998450245,0.00670852244120143,0.404,0.453,1,"Epb41"
0.218761153216783,-0.0152523607345745,0.191,0.225,1,"Secisbp2l"
0.218770573279891,-0.0600652829693707,0.824,0.826,1,"Etnk1"
0.218866672499875,-0.0945748133959803,0.283,0.322,1,"Ankfy1"
0.219068608129281,-0.153468502449549,0.179,0.203,1,"Ipcef1"
0.21948376163413,-0.0524729805161506,0.208,0.239,1,"Zdhhc21"
0.219643146384098,0.124991563861705,0.129,0.156,1,"Ppp6c"
0.219807171104381,-0.0566069631969595,0.13,0.155,1,"Mettl9"
0.22016821935417,0.100336871518361,0.154,0.184,1,"Aco2"
0.220342634261985,-0.129965673285166,0.222,0.251,1,"Gpatch2"
0.220356836744283,0.522096547052514,0.159,0.143,1,"Mroh1"
0.220722349631648,0.37491046990524,0.112,0.093,1,"Mob1a"
0.221030194021235,0.219935809928899,0.132,0.111,1,"Tlr4"
0.221039474267283,0.0614163822179581,0.135,0.162,1,"Mtch1"
0.221514117889785,0.0263957283423946,0.354,0.406,1,"Asxl1"
0.221980785042128,0.0867903396804128,0.139,0.167,1,"Ngly1"
0.222022008618499,-0.0214642743094526,0.653,0.684,1,"Micu3"
0.222234953010291,0.119507435208707,0.936,0.906,1,"Mctp1"
0.222362877927952,-0.103939617549961,0.802,0.788,1,"Csmd2"
0.222851045488522,-0.00884493937009623,0.135,0.163,1,"Pi4kb"
0.223410518340281,0.130298597444223,0.316,0.291,1,"Plcg2"
0.223595541590233,-0.0155479986454863,0.898,0.912,1,"Srpk2"
0.223673264810327,0.0251644308781152,0.096,0.118,1,"Timm23"
0.223792682001926,0.0123403905205315,0.115,0.139,1,"Elp2"
0.223952683770046,0.16126409103361,0.266,0.239,1,"Cd86"
0.224115828511028,0.0203082466764175,0.958,0.918,1,"Tcf4"
0.224544908108685,0.0202455886058779,0.139,0.165,1,"Fgfr1op"
0.224942303849902,-0.256404510803075,0.115,0.136,1,"Rab43"
0.225260869991577,-0.0754659904482757,0.2,0.229,1,"Synrg"
0.225528380857027,0.100241363588043,0.188,0.224,1,"Tsga10"
0.22562848013778,-0.0982457951244773,0.839,0.821,1,"Gprasp1"
0.226050464080816,0.36137062946307,0.129,0.11,1,"C9orf72"
0.226141992689334,-0.0231901801592147,0.091,0.112,1,"Adamts6"
0.226382685546504,-0.0414041543746428,0.125,0.15,1,"Tubb5"
0.226481892688704,0.178240613230399,0.184,0.221,1,"Gtf2a1"
0.226550567638326,0.0710628296432343,0.149,0.177,1,"Fam118b"
0.226575685031288,0.246872485622593,0.298,0.275,1,"Vrk2"
0.22667590764117,0.239426113791957,0.103,0.085,1,"Cd48"
0.227039701039637,-0.195101689349945,0.768,0.751,1,"Cdkl5"
0.227157714265224,0.453100454460983,0.205,0.19,1,"Myo9b"
0.227473941977045,0.207400021396227,0.208,0.248,1,"Sil1"
0.227720363713607,0.301175631414654,0.433,0.436,1,"Ints6l"
0.227770330549413,-0.0161869147112643,0.093,0.114,1,"Ilf2"
0.22859154190543,0.309655930926281,0.122,0.104,1,"Ppfia4"
0.228597467108547,-0.158233450618298,0.122,0.144,1,"Cog4"
0.228931271363913,-0.0132682380214728,0.959,0.949,1,"Apc"
0.229397403022046,0.00382889066501457,0.081,0.1,1,"Nup155"
0.229554239515295,-0.0216959334788844,0.154,0.182,1,"Tmem175"
0.22988047140561,0.0704844328745162,0.093,0.114,1,"Socs7"
0.230333853403132,0.0209024040239558,0.144,0.171,1,"Mcts1"
0.230469681702066,0.0739975602669003,0.912,0.853,1,"Slc9a9"
0.230631100096329,-0.17181781232844,0.096,0.117,1,"Zswim8"
0.230651457603389,-0.0871190084769329,0.086,0.106,1,"Pcbd2"
0.23079157196998,-0.0270416557105151,0.132,0.157,1,"Pip4p2"
0.230970864430329,-0.0894497812181129,0.604,0.63,1,"Atp11b"
0.231001386616207,0.087099146725413,0.105,0.127,1,"Naa50"
0.231034231710542,-0.352962854373409,0.201,0.221,1,"Lcp1"
0.23146866692622,0.0590903712938393,0.151,0.179,1,"Med1"
0.232306313980314,0.191445628020757,0.325,0.296,1,"Wdfy4"
0.232530714148175,0.0629664635904996,0.176,0.208,1,"Dhx57"
0.23256046130372,0.0681036620425406,0.159,0.189,1,"Ccnh"
0.232788503957155,0.126678488227999,0.147,0.176,1,"Btbd8"
0.233314423869308,0.00926099758856003,0.102,0.123,1,"Fam160a2"
0.233419478621076,0.085535421340585,0.812,0.825,1,"Ulk2"
0.234705263091808,-0.00576554643812432,0.547,0.603,1,"Ubap2l"
0.23471730470153,0.0107251318622812,0.168,0.195,1,"Med27"
0.23535332624307,-0.0874853886096609,0.088,0.107,1,"Prrc1"
0.23553040352198,-0.0557738820001469,0.269,0.304,1,"Rprd2"
0.235699104371412,-0.0259877281385679,0.115,0.138,1,"Rabac1"
0.235725436142766,-0.0451964466804353,0.701,0.716,1,"Itfg1"
0.235875020777401,-0.281628613401237,0.701,0.679,1,"Slc35f4"
0.235989674402084,-0.11506798526006,0.631,0.658,1,"Zfp609"
0.236462483762164,-0.0945748133959801,0.1,0.12,1,"Ero1lb"
0.236889556931674,0.20943137349412,0.399,0.389,1,"Map3k5"
0.236990571183867,-0.101117659262752,0.095,0.116,1,"Zfp68"
0.237076884966105,0.00216097340145049,0.186,0.218,1,"Hipk1"
0.237438022697763,-0.101428484437043,0.166,0.192,1,"Rab11a"
0.237442726400904,0.311569608998405,0.367,0.364,1,"Fndc3b"
0.237480344205067,-0.0642011643524611,0.098,0.119,1,"Alkbh3"
0.237711853466534,-0.277526495134532,0.132,0.152,1,"Abcc3"
0.237768931879404,0.553713622694005,0.125,0.11,1,"Atp6v0e"
0.237939020914844,0.250445487419841,0.398,0.391,1,"Arid2"
0.23835542813891,-0.0775683880902904,0.12,0.143,1,"Tapt1"
0.238630607650511,-0.0335207788910357,0.137,0.163,1,"Gm20732"
